url|categoryId|picture/0|author|name|description
https://www.ozon.ru/context/detail/id/145654831/?utm_content=partner_xml|1140989|https://mmedia.ozone.ru/multimedia/1023389118.jpg|Александр Лысёв|Т-34. Выход с боем|"?Февраль 1944 года. После ожесточенного боя с немецкими ""Пантерами"" советские танкисты попадают во вражеский плен.После нескольких попыток побега капитана Терцева и его мехвода Ветлугина переводят в лагерь, обслуживающий полигон, где немцы учат своих артиллеристов поражать советские танки. За капитаном ведется строжайший надзор — его ни на минуту не оставляют без присмотра. Но в голове Терцева рождается план дерзкого побега. Он с Ветлугиным угоняет Т-34 прямо из-под огня врага.Удастся ли нашим танкистам прорваться к своим из глубокого немецкого тыла? И кто из них поставит победную точку в противостоянии с фашистскими танковыми асами, расписавшись на стене поверженного Рейхстага?"
https://www.ozon.ru/context/detail/id/3278557/?utm_content=partner_xml|1140989|https://mmedia.ozone.ru/multimedia/1000519065.jpg||Повесть о настоящем человеке|"Книга представляет собой повесть, написанную в 1946 году, которая стала одним из первых литературно-художественных откликов на победу в Великой Отечественной войне. Издание  завершает авторское послесловие  ""Оглядываясь на прожитое""."
https://www.ozon.ru/context/detail/id/31775923/?utm_content=partner_xml|1140989|https://mmedia.ozone.ru/multimedia/1011879204.jpg||The Shadow Throne|The Shadow Throne
https://www.ozon.ru/context/detail/id/138042449/?utm_content=partner_xml|1140989|https://mmedia.ozone.ru/multimedia/1015857353.jpg|Валерий Поволяев|До последнего мига|"""Я должен был защищать Отечество..."" Эти слова вполне мог сказать лейтенант Игорь Каретников - один из участников обороны окружённого кольцом блокады Ленинграда. Мог их произнести и прапорщик Батманов, не деливший дела на ""пограничные"" и ""непограничные"", без раздумий вставший на пути опасных негодяев, для которых слова ""Родина"", ""Отечество"" - пустой звук... Героические судьбы российских офицеров в произведениях признанного мастера отечественной остросюжетной прозы!"
https://www.ozon.ru/context/detail/id/28021181/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1010439633.jpg||WESTWARD THE TIDE|0
https://www.ozon.ru/context/detail/id/32553535/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1012454328.jpg||COLLECTED STORIES L'AMOUR V5|Louis L'Amour's world is built on those dramatic moments when men and women cast their fears, doubts, and pasts behind them and plunge into the unknown-into split-second decisions with life-and-death consequences. Nowhere is that more evident than in this latest collection of stories set on the American frontier. Here L'Amour takes us across a bold, beautifully rendered landscape where strangers may come to trust-or kill-one another; where old scores haunt new lives and the wrong choice leaves unwitting victims. Even at the best of times, this is a world in which every man and woman must be responsible for their own survival.This keepsake volume features unforgettable moments and timeless characters. From fugitives to visionaries, from fortune seekers and drifters seeking a new life to young women trying to build homes in an all too often lawless world, the characters in these pulse-pounding stories are vintage L'Amour. Together in this vivid, rollicking collection of stories, they bring to life the American spirit and confirm Louis L'Amour's place at the very top of the pantheon of American writers.
https://www.ozon.ru/context/detail/id/141027918/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1019001387.jpg||A Lone Star Christmas|They just wanted to get home for Christmas... but fate had other plans.It's December 1890. A Texas rancher named Big Jim Conyers has a deal with Scottish-born, Wyoming cattleman Duff MacCallister. Along with Smoke and Matt Jensen, the party bears down on Dodge, Kansas, to make a cattle drive back to Forth Worth. But before they can get out of Dodge, guns go off and a rich man's son is killed.Soon the drive turns into a deadly pursuit, then a staggering series of clashes with bloodthirsty Indians and trigger-happy rustlers. And the worst is yet to come--the party rides into a devastating blizzard, a storm so fierce that their very survival is at stake. From the greatest Western authors, here is an epic tale of the unforgiving American frontier and how, amidst fierce storms of man and nature, miracles can still happen.
https://www.ozon.ru/context/detail/id/122852/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1004491062.jpg|Фенимор Купер|Палач|Действие впервые представленного на русском языке романа `Палач, или Аббатство виноградарей`, в отличие от большинства куперовских произведений, разворачивается не на Американском континенте, а в самом сердце Европы. В составе группы путешествующих в первой четверти XVIII века из Швейцарии в Италию – сначала на барке через Женевское озеро, а затем к перевалу Сен-Бернар – оказывается палач одного из швейцарских кантонов – примета, сулящая, согласно местным поверьям, разного рода беды. Над гладью озера проносится свирепый вихрь, влекущий гибель нескольких пассажиров; следом загадочным образом погибает жених дочери палача, отказавшийся в последний момент от брака с ней; внезапно обнаруживается родство путешествующего инкогнито дожа Неаполя и широко известного итальянского контрабандиста… Почти все персонажи романа вынуждены в экстремальных обстоятельствах раскрыться в новом свете: одни при всем желании не могут замаскировать свою подлость, корыстолюбие, внутреннюю готовность к предательству, другие проявляютвысшее благородство и чистоту человеческих качеств.
https://www.ozon.ru/context/detail/id/5168548/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1001731299.jpg|Эдвард Эллис|Понтиак, вождь оттавов|"В этой книге публикуются романы ""Понтиак, вождь оттавов"" и ""Лагерь в горах"", написанные в жанре предвестерна, события в которых происходят во второй половине XVIII в., когда англичане ""огнем и мечом"" утверждались на землях американских индейцев."
https://www.ozon.ru/context/detail/id/30986367/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1011414659.jpg|Майк Резник|Доктор и стрелок|Быть столь известным человеком, как непревзойденный стрелок Док Холидей, и хорошо, и плохо. Во-первых, куча людей мечтают тебя убить, во-вторых, неизлечимая болезнь неумолимо отсчитывает последние месяцы твоего существования. Тут бы самое время, скопив деньжат, уйти на покой и мирно окончить свои дни, но... Алкоголь, безумная карточная партия - и вот уже в карманах гуляет ветер. К счастью, неподалеку обретается один юный головорез, за голову которого назначена баснословная награда. Но даже помощи старого друга и старого врага может оказаться недостаточно: уж больно хорош оказывается малыш Билли Кид! И, к тому же, тут опять не обошлось без индейской магии. Похоже, цель неуязвима, а времени все меньше...
https://www.ozon.ru/context/detail/id/32554370/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1012454070.jpg||KILL OR DIE|One man. One rifle. One way to take on the most vicious outlaws on the frontier... In the acclaimed new series by William and J.A. Johnstone, the bounty hunter known as Flintlock brings his trusty muzzleloader and a motherlode of courage into the most bitter and vicious battle he's ever had to fight.  BLOOD IN THE BAYOU   Brewster Ritter had a warning for Flintlock: Do not cross the Sabine River. Ritter, the so-called Baron of the Bayou, is a vicious crime king still seething because Flintlock killed one of his gunmen in a Texas dustup. But Flintlock has his own powerful reasons for crossing into the nightmarish swamp country from East Texas. Now in an eerie land of mysterious mists, haunting cypress trees, snakes, gators, and black-hearted, trigger-happy war hogs, Ritter is waiting for Flintlock with enough men and guns to kill him ten times over. Flintlock knows what he's getting into, though, and losing is not an option. Because what's at stake is not just lives, or Ritter's criminal kingdom, but the future of a the very soul and survival of this land.
https://www.ozon.ru/context/detail/id/141115201/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1019061211.jpg||Twelve Dead Men|TK
https://www.ozon.ru/context/detail/id/122853/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1004491063.jpg|Фенимор Купер|Кратер|"Роман ""Кратер"", породивший в свое время немало споров, увидел свет в 1847 году, за четыре года до смерти писателя. В книге отчетливо сказались как давнее тяготение Купера к морской тематике (""На море и на суше"", ""Майлз Уоллингфорд"", ""Два адмирала"" и др.), так и стремление в той или иной форме поставить и попытаться решить (как это подсказывал ему богатый опыт жизни в Америке и Европе) вопросы, занимавшие его особенно настойчиво в 1830 - 1840-е годы: о характере взаимоотношений Природы и Цивилизации, Личности и Коллектива, Закона и Морали...  Растянувшаяся на без малого полтора десятка лет ""робинзонада"" Марка Вулстона - с одной стороны, история зарождения и процветания созданного волей и трудом человека Эдема, а с другой (это особенно заметно в заключительных главах) - аллегорический срез осмысливаемой в духе библейской традиции жизни современного Куперу американского общества."
https://www.ozon.ru/context/detail/id/6601545/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1002974763.jpg|Джеймс Фенимор Купер|Последний из могикан (подарочное издание)|"Стильно оформленное подарочное издание. Изящный переплет выполнен из натуральной кожи с блинтовым и золотым тиснением. Трехсторонний обрез ошкуренный и окрашенный.      ""Последний из могикан, или Повесть о 1757 годе"" (1826) - самый популярный историко-приключенческий роман великого американского писателя Джеймса Фенимора Купера. Описывая события Семилетней войны, которая бушевала и на американском континенте, Купер создал незабываемые, романтически приподнятые и психологически достоверные образы благородного охотника Соколиного Глаза и его друзей-индейцев Чингачгука и Ункаса. ""Последний из могикан"" по праву считается крупнейшим вкладом Купера в сокровищницу мировой литературы."
https://www.ozon.ru/context/detail/id/32543170/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1012453266.jpg||SCALPERS|Arizona Ranger Sam Burrack is hot on the trail of Ozzie Cord, who he believes murdered the sheriff of Mesa Grande. But Ozzie is part of group of scalp hunters with a band of wrathful Apache trailing behind them - and now Sam as well.  Just when he catches up with the scalpers, Ozzie strikes out on his own to loot and steal. But he's not alone. He's partnered with the son of Turner Pridemore, the new leader of the scalpers. Pridemore would gladly turn Ozzie over to the Ranger just to see him squirm, but no one is going to touch his boy. Now Sam Burrack chases the outlaws, with Turner Pridemore's target on his back.
https://www.ozon.ru/context/detail/id/141023930/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1019000271.jpg||This Violent Land|Kirby--later Smoke--Jensen has just earned his first paying job as a deputy U.S. marshal for the Colorado Territory and is sent to the lawless town of Las Animas. There, he finds a sheriff too cowardly to face the outlaw leader Cole Dawson, whose six-gun has left a lot of good men dead. Young Smoke feels no such fear. He takes Dawson down fast. Then the real fight begins.It turns out Dawson is only a cog in a crooked plot hatched by someone hiding behind the law. For a young deputy marshal, going up against the powerful and corrupt is almost certainly a fool's mission, but doing nothing is not a choice. When Smoke strikes, he's in all the bloody way, and what follows will become the stuff of legend. Braving bullets, blood, and treachery to face down the most dangerous outlaw in Colorado Territory, Smoke will earn a reputation for justice and the rule of law in a wild, violent frontier.
https://www.ozon.ru/context/detail/id/141277736/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1019354501.jpg|Фенимор Купер|Зверобой, или Первая тропа войны (подарочный комплект из 2 книг)|"Богато иллюстрированное подарочное издание в переплете с золотым и серебряным тиснением, трехсторонним окрашенным обрезом и шелковым ляссе.Приключения - это то, от чего у любого человека захватывает дух. О них мечтают еще с раннего детства, а многие не перестают мечтать о них и до самой старости. Окунуться в мир захватывающих интриг, погонь, путешествий, оказаться среди героев интереснейших событий, которые происходили 50, 100, а может быть, и 500 лет тому назад в самых отдаленных уголках земного шара, - все это всегда составляло мечту многих поклонников приключенческой литературы. Издательство продолжает выпуск многотомного собрания сочинений, в которое будут включены лучшие произведения самых популярных авторов этого литературного жанра: Г.Р.Хаггарда, Ф.Купера, В.Скотта, Ж.Верна, П. дю Террайля, Э.А.По, П.Феваля, Р.Л.Стивенсона и других писателей. Все книги будут содержать большое количество цветных и черно-белых иллюстраций, в том числе выполненных специально для этой серии.Роман ""Зверобой"" - первая книга пенталогии замечательного американского писателя, посвященная приключениям охотника Натаниэля Бампо. В этом романе Купер обращается к юности героя. Жизнь Зверобоя (таково одно из прозвищ Натти Бампо) неотделима от жизни окружающих его лесов, рек, озер, от романтического мира индейских легенд. Здесь завязывается дружба Натти Бампо с отважным могиканином Чингачгуком. Действие в романе происходит в сороковые годы XVIII века."
https://www.ozon.ru/context/detail/id/931330/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1004784923.jpg|Купер Дж.Ф.|Долина Виш-Тон-Виш|
https://www.ozon.ru/context/detail/id/7333628/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1003444146.jpg|Джеймс Фенимор Купер|Шпион, или Повесть о нейтральной территории (подарочное издание)|"Оригинально оформленное подарочное издание в переплете из натуральной кожи, с ляссе. Переплет с тиснением из фольги.  ""Шпион, или Повесть о нейтральной территории"" (1821) - вторая книга американского писателя Джеймса Фенимора Купера, сделавшая его знаменитым. Роман посвящен событиям Войны за независимость, которую вели американские колонии против Англии в 1775-1783 годах. Главный герой книги - американский разведчик, образец самоотверженного и бескорыстного служения своей родине. Важное место в повествовании уделено семье землевладельцев Уортонов, вынужденных выбирать между верностью английской короне и поддержкой патриотов Америки. Текст романа сопровождается подробными комментариями известного литературоведа А.В.Ващенко. В книге воспроизведен цикл из 166 иллюстраций выдающегося польского художника Михала Эльвиро Андриолли из парижского издания 1886 года."
https://www.ozon.ru/context/detail/id/32550514/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1012454048.jpg||KERRIGANS: A TEXAS DYNASTY|A strong, beautiful mother of five, Kate Kerrigan has made do since losing her husband in the bloody Battle of Shiloh. Now, two years after the Civil War, there's nothing left for them in Tennessee but poverty and bad memories. So Kate decides a better life awaits them in far-off West Texas. Thus begins a 1000-mile trek through some of the harshest and most dangerous territory on the frontier. But by pulling together, the Kerrigans discover the conviction to overcome the unimaginable hardships and the strength of spirit that will help them build one of the largest cattle empires in history of the American West.
https://www.ozon.ru/context/detail/id/141026924/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1019001373.jpg||A Colorado Christmas|At the Sugarloaf Ranch, Smoke and Sally Jensen prepare to welcome Preacher home for the holidays - unaware that their friend is trailed by a storm full of trouble.On a mission of vengeance, an old trapper is rescued by Ace and Chance Jensen from ruthless outlaws - and wanted by a driven bounty hunter named Luke Jensen.And, just released from prison, a criminal mastermind assembles a vicious gang of cutthroats to extract his final revenge against his enemy - the sheriff of Big Rock, Colorado...With a snowstorm brewing, a community in jeopardy, and a showdown ready to explode, these courageous pioneers are brought together by fate and fury to forge peace on earth. But they're going to have to fight for it. With guns. With grit. With glory. Because this Christmas, the greatest gift of all is ... staying alive.
https://www.ozon.ru/context/detail/id/3159960/?utm_content=partner_xml|1140985|https://mmedia.ozone.ru/multimedia/1000476174.jpg|Джеймс Фенимор Купер|Последний из могикан (подарочное издание)|"Прекрасно иллюстрированное подарочное издание с ляссе. Обложка книги выполнена из натуральной кожи Cabra и украшена фрагментом иллюстрации из книги.  ""Последний из могикан"" - самый популярный роман американского писателя Джеймса Фенимора Купера. Описывая события Семилетней войны, которая бушевала и на американском континенте, Фенимор Купер создал незабываемые, романтически приподнятые и в то же время психологически достоверные образы благородного охотника Соколиного Глаза и его друзей-индейцев Чингачгука и Ункаса. ""Последний из могикан"" по праву считается крупнейшим вкладом Фенимора Купера в сокровищницу мировой литературы.  В настоящем издании приводится полный текст романа в переводе Полины Мелковой. Впервые в России полностью воспроизводится цикл из 137 иллюстраций выдающегося польского художника Михала Эльвиро Андриолли из парижского издания 1884 года. Книга дополнена статьей о жизни и творчестве Фенимора Купера и подробными комментариями."
