url|categoryId|picture/0|author|name|description
https://www.ozon.ru/context/detail/id/34220646/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1018087015.jpg|Сара Джио|Последняя камелия|"Англия, 1940.   Флора Льюис получает заманчивое предложение от загадочного ""цветочного вора"". Она должна отправиться в Англию, чтобы отыскать в саду старинного поместья редкий сорт камелии. Флора вынуждена поступить в дом лорда Ливингстона в качестве няни. И вскоре она находит в комнате умершей при неясных обстоятельствах леди Анны альбом для гербария со странными пометками...   Нью-Йорк, наши дни.  Рекс Синклер предлагает своей жене Эддисон уехать на время в пригород Лондона. Он хочет написать книгу, и Эддисон находит для будущего романа материал: историю о прекрасной камелии, которая когда-то росла в саду самой королевы.       Сара Джио – успешный  писатель и журналист. Она регулярно публикуется в таких известных журналах, как ""Marie Claire"", ""Glamour"", ""The Oprah Magazine"", ""Redbook"". Ее романы стабильно занимают первые строчки в рейтинге ""The New York Times"" и изданы в 22 странах мира. Автор повествует о необычных людских судьбах, о затерянных в прошлом семейных тайнах и, конечно, о любви. Ее книги пленяют душу, смягчают сердца, наполняют жизнь теплом."
https://www.ozon.ru/context/detail/id/137847410/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1015531346.jpg|Тереза Карпентер|Легкомысленный сердцеед|Линдси Ривз мечтает встретить настоящую любовь, а пока занимается организацией свадеб для голливудских звезд. Она получает заманчивое предложение из Италии устроить пышное торжество для принца. Линдси прилетает в Галенсию и с энтузиазмом берется за дело, но ее внимание постоянно отвлекает обаятельный Зак ­Салливан, свидетель жениха. Вскоре она понимает, что влюблена, но оказывается, что Зак просто использует ее в своих целях, чтобы помешать свадьбе своего лучшего друга…
https://www.ozon.ru/context/detail/id/2142183/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1000174639.jpg|Кэти Летт|Родовое влечение|Смешная и грустная истории любви австралийской девушки и известного британского тележурналиста. Желая воссоединиться со своим избранником, героиня этого увлекательного романа приезжает в Лондон. Однако события развиваются иначе, чем предполагала Мэдди...
https://www.ozon.ru/context/detail/id/28085406/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1010583392.jpg|Жюльетта Бенцони|Брызги шампанского. Роман о замках|Тысячи замков украшают Францию. На протяжении веков короли и аристократы возводили эти величественные сооружения для себя и своих близких. Жюльетта Бенцони приоткрывает завесу прошлого, рассказывая удивительные истории, произошедшие среди древних крепостных стен.  Мальчик-моряк, побывавший в замке Иф задолго до таинственного узника в железной маске. Влюбленные, скрывавшиеся в крепости Рош-Курбон вопреки королевскому указу. Русская графиня, поселившаяся в поместье Нуэтт и ставшая впоследствии известной писательницей. Полководец, воспылавший любовью к бойкой торговке шелком и отстроивший для нее заново старинный каменный Визилль...
https://www.ozon.ru/context/detail/id/34251938/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1013412725.jpg|Сандра Браун|Гордые сердца|Миллионер и плейбой Адам Кавано наслаждался жизнью: успех в бизнесе, любовь шикарных женщин, независимость и блестящие перспективы. Один опасный спуск на горных лыжах – и его планы на будущее разбились вдребезги. Прикованный к кровати Адам оказался не самым легким пациентом для Лилы Мэйсон, тренера по восстановительной гимнастике. Однако очень скоро врач и пациент начинают понимать, что их встреча не случайна…
https://www.ozon.ru/context/detail/id/137847411/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1015531287.jpg|Джессика Гилмор|Сказочное предложение|Архитектору Алексу Фитцджеральду нужно в кратчайшие сроки найти дизайнера, чтобы представить проект важному клиенту. Он понимает, что никто так хорошо не справится с этой задачей, как его подруга Флора Бэкингем, в которую он тайно влюблен всю жизнь. Но случайный поцелуй ставит их дружбу под угрозу и заставляет обоих задуматься об истинном отношении друг к другу. Сможет ли Алекс побороть свой страх и признаться Флоре в чувствах?
https://www.ozon.ru/context/detail/id/2150310/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1000208211.jpg|Кэтрин Коултер|Лабиринт|Часто ли страсть сопутствует опасности?  Часто ли любовь пробуждается в тот момент, когда мужчина и женщина, казалось бы, далеки от того, чтобы предаваться чувствам и мечтам? Такое случается.  Это произошло с женщиной, готовой на все, чтобы отомстить за убийство сестры, и с мужчиной, готовым защитить ее даже ценой своей жизни. Страсть пришла к ним - нежданная, незваная. И противостоять этой страсти они не в силах...
https://www.ozon.ru/context/detail/id/28085410/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1010794326.jpg|Сандра Браун|Пленница дождя|"В жизни молодой вдовы Эллы Баррон наступила светлая полоса. Дэвид Рейнуотер, немногословный человек, поселившийся в местном пансионе,  заставил ее вновь поверить в любовь. За те несколько недель, что он провел в городе, Дэвид стал поддержкой для всех бедняков в округе и  завоевал уважение граждан. Но это не может уберечь его от обвинения в преступлении, которое он – Элла уверена – совершить не мог. Череда  убийств потрясла город, и за одно из них Дэвид готов ответить. Но почему? И отчего судьба дала им с Эллой всего несколько дней счастья? Ранее роман выходил под названием ""Ливень"""
https://www.ozon.ru/context/detail/id/34252125/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1013659879.jpg|Чарльз Дюбоу|Неосторожность|"Чарлз Дюбоу рассказывает удивительную историю любви и страсти. Как и Фицджеральд в ""Великом Гэтсби"", автор ""Неосторожности"" показывает, как опасна бывает связь, противостоять которой невозможно.          У Гарри и Маделин Уинслоу, кажется, было все - признание в обществе, богатый дом и крепкая семья. Но случайная встреча Гарри с Клэр переворачивает их жизнь. Гарри не может ничего с собой поделать - он любит жену, но влечение к Клэр сильнее этой любви, сильнее него самого..."
https://www.ozon.ru/context/detail/id/137872300/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1015855968.jpg|Виктория Уолтерс|Вторая любовь всей моей жизни|"Роуз и Лукас были неразлучны с детства. Казалось, они созданы друг для друга и будут вместе всегда. Но безмятежное ""всегда"" оборвал пьяный водитель. После смерти любимого Роуз утратила вкус к жизни и вдохновение. Она не могла заставить себя взяться за кисть, а ведь живопись была ее призванием. Когда в городок приехал незнакомец, в окрестностях поползли слухи, что он собирается выкупить все ее картины, девушка не поверила. Зачем знатоку картины провинциальной художницы? Зачем тому, кто привык отдыхать на Карибах, проводить лето в захолустном городке? Как все это связано с той роковой ночью, после которой жизнь Роуз разбилась на мелкие осколки? И все же сердце девушки замирает при одном взгляде на него…"
https://www.ozon.ru/context/detail/id/2150322/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1000345642.jpg|Сьюзен Элизабет Филлипс|Итальянские каникулы|"Ваш банкир сбежал с вашими деньгами...  Ваш жених бросил вас ради немолодой женщины...  Ваша репутация лежит в руинах.  Кошмар? Пока еще нет!  Кошмар начнется, когда вы ухитритесь закрутить роман с самым знаменитым ""плохим парнем"" Голливуда, и в реальной жизни продолжающим играть роль ""обаятельного злодея"". Но... черт возьми... какой же это будет потрясающий кошмар!"
https://www.ozon.ru/context/detail/id/28090767/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1017387238.jpg||First Assistant|Lizzie Miller, the smart and witty East Coast girl clinging for dear life to the bottom rung of the Hollywood ladder has been promoted. No more coffee runs and sorting thumb tacks by colour for, as First Assistant, Lizzie is now making decisions and learning the ins and outs of The Business. And unlike other air-heads, she vows not to be wooed by the glamour and mystique of La-La land, though with a smart and wealthy boyfriend, and diamonds galore, it's getting harder for Lizzie to keep her pumps firmly on the ground.Full to the brim with schmoozing, snubbing, wheeling and dealing, The First Assistant is a wry and witty glimpse of life behind the Hollywood curtain.
https://www.ozon.ru/context/detail/id/34386054/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1013759912.jpg|Джессика Соренсен|Одиночество Новы|Не поддаваться отчаянию, бросить вызов судьбе… Раньше Нова Рид мечтала о том, что станет известным барабанщиком и выйдет замуж по сумасшедшей любви. Но все было отнято в одно мгновение, и теперь Нова ведет серую, унылую жизнь и делает такие вещи, какие прежняя Нова никогда не сделала бы. Но однажды она встречает Куинтона Картера. Его медовые ярко-карие глаза, полные страданий и боли, завораживают девушку. Куинтон выглядит таким же несчастным и потерянным, как и сама Нова. Парня преследует страшное прошлое. Татуировки на его руке – это вечное напоминание о том, что он сделал и что потерял. Он поклялся, что никогда не позволит себе быть счастливым. Но красивая, милая Нова Рид заставляет Куинтона улыбнуться впервые за несколько лет. Она единственная, кто заставляет его почувствовать себя живым и задуматься, стоит ли платить за старые грехи вечно… Впервые на русском языке!
https://www.ozon.ru/context/detail/id/137875934/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1015956043.jpg||Дитя обмана|
https://www.ozon.ru/context/detail/id/2175317/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1000189944.jpg||Bridget Jones: The Edge of Reason|"The Wilderness Years are over! But not for long. At the end of ""Bridget Jones's Diary"", Bridget hiccuped off into the sunset with man-of-her-dreams Mark Darcy. Now, in ""The Edge of Reason"", she discovers what it is like when you have the man of your dreams actually in your flat and he hasn't done the washing-up, not just the whole of this week, but ever. Lurching through a morass of self help-book theories and mad advice from Jude and Shazzer, struggling with a boyfriend-stealing ex friend with thighs like a baby giraffe, an 8ft hole in the living-room wall, a mother obsessed with boiled-egg peelers, and a builder obsessed with large reservoir fish, Bridget embarks on a spiritual epiphany, which takes her from the cappuccino queues of Netting Hill to the palm- and magic-mushroom-kissed shores of..."
https://www.ozon.ru/context/detail/id/28193556/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1015433845.jpg||Las islas de Barlovento|Londres, 1649. Elisabeth Raleigh, ac ompa nada por su padre, su prometido y su suegro, un acaudalado propietario de ingenios en Barbados, asiste a la decapitacion de Carlos I y al inicio del regimen de Cromwell. En el tumulto de la plaza en la que tiene lugar la ejecucion se ve separada de sus familiares y a punto esta de verse aplastada por la muchedumbre cuando un apuesto caballero la rescata. Se trata de Duncan Haynes, un temerario pirata que surca los mares del Caribe. Este encuentro la convertira en el centro de una trama de venganza, pasion, traicion y aventura. El dia de su matrimonio, el destino de Elisabeth quedara sellado para siempre. Los pasos de su nuevo marido la llevaran a la exotica isla, donde su vida sufrira un giro radical.
https://www.ozon.ru/context/detail/id/34437118/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1013585986.jpg|Элин Хильдебранд|Сезон любви|Сколько всего может случиться летом, если проводишь его на райском экзотическом островке? Можно влюбиться навеки - или разлюбить в одно мгновение. Можно внезапно понять, что все, о чем ты мечтала раньше, совершенно тебе не нужно, и пойти вслед за новой прекрасной мечтой.  Можно обручиться или - наоборот - разорвать помолвку буквально накануне свадьбы. Можно тосковать о несбывшемся, мысленно перебирая прошлые ошибки и неудачи, а можно наконец сбросить с плеч их груз и начать жизнь с чистого листа...  Пока светит солнце, пока поет прибой и ветер разносит звонкие крики чаек, возможно, кажется, все. Сезон любви открыт - отели и пляжи у моря уже принимают новых гостей!
https://www.ozon.ru/context/detail/id/137882765/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1016478380.jpg||On the Other Side|Evie Snow is eighty-two when she quietly passes away in her sleep, surrounded by her children and grandchildren. It's the way most people wish to leave the world but when Evie reaches the door of her own private heaven, she finds that she's become her twenty seven- year-old self and the door won't open. Evie's soul must be light enough to pass through so she needs to get rid of whatever is making her soul heavy. For Evie, this means unburdening herself of the three secrets that have weighed her down for over fifty years, so she must find a way to reveal them before it's too late. As Evie begins the journey of a lifetime, she learns more about life and love than she ever thought possible, and somehow , some way, she may also find her way back to her long lost love...
https://www.ozon.ru/context/detail/id/2175360/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1000187559.jpg|Кэти Летт|Бешеные коровы|"""Бешеные коровы"" - продолжение романа ""Родовое влечение"". Первый выход в люди для Мэдди Вулф и ее новорожденного сына неожиданно заканчивается арестом за воровство. Описание разворачивающихся вслед за этим событий нарушает все известные табу с дерзким остроумием, от которого у вас захватывает дух от изумления, а потом одолевает смех."
https://www.ozon.ru/context/detail/id/28371380/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1010651786.jpg|Рене Бернард|Страсть в жемчугах|Что может быть для художника страшнее утраты зрения?    Джозайя Хастингс понимает - времени у него все меньше, и ему остается написать только одну картину - последний свой шедевр.     Но где найти источник вдохновения? Неожиданно Хастингс встречает свою музу - бедную красавицу Элинор Бекетт, которую спасает от рук домогавшегося ее негодяя.   Поначалу отношения Джозайи и Элинор носят чисто деловой характер. Однако постепенно его восхищение красотой и незаурядностью девушки перерастает в затаенную страсть, которая рано или поздно вырвется на свободу…
https://www.ozon.ru/context/detail/id/141372446/?utm_content=partner_xml|1141651|https://mmedia.ozone.ru/multimedia/1019410540.jpg|Анна Тодд|Никак не меньше|"Лэндон пустился в опасную игру. Еще бы, когда столько соблазнов вокруг, очень трудно оставаться хорошим мальчиком. Ближайшие друзья - Хардин и Тесса - так увлечены своими чувствами, что не замечают ничего вокруг. Вот и приходится делать мучительный выбор самому. И что же победит: здравый смысл или страсть? И не придется ли Лэндону жалеть о своих поступках? Читайте заключительную книгу серии о Лэндоне, в которой раскрывается последняя интрига романа ""После""!"
